"Outcome","Species","Stock.or.Area","Year","Month","Day","Interaction.Type","County.Locale","STATE","Initial.Injury.Assessment","Comments","Final.Injury.Assessment","SI.Criteria.Supporting.Assessment","MSI.Value","COUNT.AGAINST.LOF","COUNT.AGAINST.PBR"
NA,"GUADALUPE FUR SEAL","MEXICO",2016,4,22,"MARINE DEBRIS","MONTEREY","CA","SI","EMACIATED, LETHARGIC, THICK SINGLE BRAIDED PLASTIC LINE/NETTING AROUND NECK. DIED IN REHAB FACILITY.","DEAD",NA,1,"N","Y"
NA,"GUADALUPE FUR SEAL","MEXICO",2016,4,25,"MARINE DEBRIS","MONTEREY","CA","SI","EMACIATED, ORANGE NYLON NETTING CUTTING INTO NECK AND WRAPPED LOOSELY AROUND UPPER BODY.","DEAD",NA,1,"N","Y"
NA,"GUADALUPE FUR SEAL","MEXICO",2016,4,27,"MARINE DEBRIS","MARIN","CA","SI","EMACIATED, THICK BLACK ROPE WAS AROUND NECK BUT REMOVED BY MEMBER OF PUBLIC (FIRE DEPARTMENT?) PRIOR TO RESCUE TEAM ARRIVING. PUBLIC NETTED OUT OF THE WATER. TREATED AND RELEASED FROM REHAB FACILITY.","NSI","P7B",0,"N","N"
NA,"GUADALUPE FUR SEAL","MEXICO",2016,5,22,"MARINE DEBRIS","SAN LUIS OBISPO","CA","DEAD","EMACIATED, DECOMPOSING CARCASS WITH ENTANGLEMENT.","DEAD",NA,1,"N","Y"
NA,"GUADALUPE FUR SEAL","MEXICO",2016,5,27,"UNIDENTIFIED FISHERY INTERACTION",NA,"WA","DEAD","REPORTED FRESH DEAD FROM 'SHILOH BEACH'. EXAM BOTH INTERNAL AND EXTERNAL. SUSPECTED ENTANGLEMENT OR ENTRAPMENT. BASED ON CIRCULAR LINEAR HEMORRHAGE AT HIND FLIPPER/ LOWER PELVIS AREA AS WELL AS BOTH FRONT FLIPPERS.","DEAD",NA,1,"Y","Y"
NA,"GUADALUPE FUR SEAL","MEXICO",2016,5,28,"UNIDENTIFIED FISHERY INTERACTION","SAN MATEO","CA","DEAD","TWO LOOPS OF ROPE NET FOUND AROUND THE NECK JUST ABOVE THE SHOULDERS. INTRUSION INTO MUSCLE ALMOST COMPLETE CIRCUMFERENTIALLY, EXCEPT FOR A 1 INCH SECTION MIDLINE VENTRALLY","DEAD",NA,1,"Y","Y"
NA,"GUADALUPE FUR SEAL","MEXICO",2016,5,29,"MARINE DEBRIS","SONOMA","CA","SI","PUBLIC REPORTEDLY REMOVED AN ENTANGLEMENT FROM AN EMACIATED ANIMAL. TREATED AT REHAB FACILITY AND RELEASED.","NSI","P7B",0,"N","N"
NA,"GUADALUPE FUR SEAL","MEXICO",2016,5,29,"MARINE DEBRIS","MONTEREY","CA","SI"," MEMBER OF PUBLIC DISENTANGLED EMACIATED ANIMAL. TREATED AT REHAB FACILITY AND RELEASED.","NSI","P7B",0,"N","N"
NA,"GUADALUPE FUR SEAL","MEXICO",2016,6,8,"MARINE DEBRIS","SAN LUIS OBISPO","CA","SI","EMACIATED, LARGE YELLOW ENTANGLEMENT AROUND LOWER NECK, SHOULDERS AND FLIPPERS. ANIMAL STRANDED WITH BLUE FLIPPER TAGS. UNCLEAR IF BLUE FLIPPER TAGS WERE FROM RESEARCH-RELATED ACTIVITY OR REPRESENT A PREVIOUSLY-STRANDED HUMAN-RELATED CASE. TREATED AT REHAB FACILITY AND RELEASED WITH NEW ORANGE FLIPPER TAGS. TREATED AS SERIOUS INJURY BECAUSE PROBABLE RE-STRAND.","SI","P7B",1,"N","Y"
NA,"GUADALUPE FUR SEAL","MEXICO",2016,6,15,"MARINE DEBRIS","MENDOCINO","CA","DEAD","CARCASS COLLECTED, WITH ENTANGLEMENT, BUT ONLY SKULL AND BACULUM RETAINED. NO DETAILS ON TYPE OF ENTANGLEMENT.","DEAD",NA,1,"N","Y"
NA,"GUADALUPE FUR SEAL","MEXICO",2017,6,9,"MARINE DEBRIS","CLATSOP","OR","DEAD","HARD PLASTIC RING AROUND NECK.","DEAD",NA,1,"N","Y"
NA,"GUADALUPE FUR SEAL","MEXICO",2017,6,10,"UNIDENTIFIED FISHERY INTERACTION","SAN MATEO","CA","SI","ANIMAL HAD ORANGE NETTING ENTANGLED AROUND MOST OF BODY, BUT NOT CUTTING INTO TISSUE. TREATED AND RELEASED FROM REHAB FACILITY.","NSI","P7B",0,"Y","N"
NA,"GUADALUPE FUR SEAL","MEXICO",2017,6,10,"MARINE DEBRIS","SONOMA","CA","DEAD","ENTANGLED ANIMAL FOUND, DETAILS ON NATURE OF ENTANGLEMENT LACKING.","DEAD",NA,1,"N","Y"
NA,"GUADALUPE FUR SEAL","MEXICO",2017,6,12,"MARINE DEBRIS","SAN MATEO","CA","DEAD","ANIMAL ENTANGLED IN BALLOON RIBBON MATERIAL.","DEAD",NA,1,"N","Y"
NA,"GUADALUPE FUR SEAL","MEXICO",2017,6,19,"MARINE DEBRIS","MONTEREY","CA","SI","EMACIATED ANIMAL FOUND WITH ENTANGLEMENT SCAR, DIED AT REHAB FACILITY.","DEAD",NA,1,"N","Y"
NA,"GUADALUPE FUR SEAL","MEXICO",2017,6,28,"MARINE DEBRIS","SAN LUIS OBISPO","CA","DEAD","CARCASS FOUND WITH THICK DARK GREEN NETTING ENTANGLED AROUND HEAD, CAUSING TWO DEEP LACERATIONS.","DEAD",NA,1,"N","Y"
NA,"GUADALUPE FUR SEAL","MEXICO",2017,11,1,"HAWAII LONGLINE SHALLOW SET FISHERY","OFFSHORE","CA","SI","ANIMAL HOOKED IN HEAD AND ACTIVELY STRUGGLING. CREW PULLED ANIMAL TO WITHIN 10 FEET OF VESSEL, WHERE THE LINE WAS CUT. THE HOOK AND AT LEAST 5-10 FEET OF LEADER LEFT ON THE ANIMAL. OBSERVER PROGRAM.","SI","P6",1,"Y","Y"
NA,"GUADALUPE FUR SEAL","MEXICO",2017,11,17,"HAWAII LONGLINE SHALLOW SET FISHERY","OFFSHORE","CA","NSI","ANIMAL HOOKED IN MOUTH. GEAR PULLED FREE OF ANIMAL AS IT WAS BEING PULLED TOWARD THE VESSEL. NO TISSUE LOCATED ON RETRIEVED HOOK. OBSERVER PROGRAM.","NSI","P5C",0,"N","N"
NA,"GUADALUPE FUR SEAL","MEXICO",2017,12,3,"HAWAII LONGLINE SHALLOW SET FISHERY","OFFSHORE","CA","SI","ANIMAL HOOKED IN RIGHT FRONT FLIPPER. STRUGGLED AS IT WAS BEING PULLED TOWARDS VESSEL. LINE WAS CUT, HOOK AND 20 FEET OF MONOFILAMENT REMAINED ON ANIMAL. OBSERVER PROGRAM.","SI","P6",1,"Y","Y"
NA,"GUADALUPE FUR SEAL","MEXICO",2018,5,23,"HOOK AND LINE FISHERY","ORANGE","CA","SI","UNDERWEIGHT ANIMAL ENTANGLED IN FISHING LINE. ANIMAL WAS RESCUED BY PMMC ON 5/23/18 IN NEWPORT BEACH AND TRANSFERRED TO SEA WORLD ON THE SAME DAY. REHABILITATED IN COORDINATION WITH NOAA FISHERIES. ANIMAL RELEASED WITH SPOT 6311A SATELLITE TRANSMITTER.","NSI","P6",0,"N","N"
NA,"GUADALUPE FUR SEAL","MEXICO",2018,6,15,"GILLNET FISHERY","MARIN","CA","SI","LARGE GREEN NET ENTANGLEMENT AROUND HEAD AND NECK RESULTING IN LACERATION BY EARS. ANIMAL WAS EMACIATED. NO DETAILS GIVEN ON RESCUE / REHAB EFFORTS.","SI","P8A",1,"Y","Y"
NA,"GUADALUPE FUR SEAL","MEXICO",2018,6,16,"GILLNET FISHERY","SAN MATEO","CA","SI","EMACIATED ANIMAL FOUND WITH LARGE AMOUNT OF GREEN NYLON NETTING AROUND NECK. NO DETAILS GIVEN ON RESCUE / REHAB EFFORTS.","SI","P8A",1,"Y","Y"
NA,"GUADALUPE FUR SEAL","MEXICO",2018,7,23,"GILLNET FISHERY","MENDOCINO","CA","SI","GILLNET FISHERY DISENTANGLEMENT BY THE PUBLIC. THIS ANIMAL WAS DISENTANGLED BY THE PUBLIC AND IT FLED THE BEACH SHORTLY AFTER. THE INCIDENT WAS FILMED AND UPLOADED TO THE FB PAGE OF THE WESTPORT CAMPGOUND AND RV. VIDEO LINK NOT AVAILABLE AT TIME OF SERIOUS INJURY ASSESSMENT. NO DETAILS ON SEVERITY OF ENTANGLEMENT, CONDITION OF ANIMAL, OR IF GEAR REMAINED ON ANIMAL.","SI","P6",1,"Y","Y"
NA,"GUADALUPE FUR SEAL","MEXICO",2018,8,31,"UNIDENTIFIED FISHERY INTERACTION","MONTEREY","CA","DEAD","LINE ENTANGLEMENT AROUND NECK. CARCASS TRANSFERRED TO CALIFORNIA ACADEMY OF SCIENCES.","DEAD",NA,1,"Y","Y"
NA,"GUADALUPE FUR SEAL","MEXICO",2019,1,7,"TRAWL FISHERY UNIDENTIFIED","GRAYS HARBOR","WA","SI","SEAL LIVE ON BEACH AND ENTANGLED IN GREEN POLYFILAMENT TRAWL NET. 3 FEET HEAVILY WRAPPED AROUND WHOLE BODY. HEALTHY ANIMAL DESCRIBED AS HAVING 'AN ATTITUDE AND BIG TEETH'  WAS DISENTANGLED AND RELEASED ON BEACH. ANIMAL RESTRANDED ON JAN. 19 AND HAD LACERATIONS DOWN TO MUSCLE LAYER RESULTING FROM NEW NET ENTANGLEMENT AND NET MARKS ON FUR. TAKEN TO REHAB FACILITY. OUTCOME UNKNOWN. CATEGORIZED AS SERIOUS INJURY DUE TO DEEP LACERATIONS AND MULTIPLE STRANDINGS.","SI","P8A",1,"Y","Y"
NA,"GUADALUPE FUR SEAL","MEXICO",2019,1,26,"TRAWL FISHERY UNIDENTIFIED","SANTA CRUZ","CA","SI","MALNOURISHED ANIMAL WITH GREEN ROPE TYPE NETTING ENCIRCLING THE HEAD CAUSING WOUNDS ON TOP OF HEAD.","SI","P8A",1,"Y","Y"
NA,"GUADALUPE FUR SEAL","MEXICO",2019,5,8,"MARINE DEBRIS","SAN LUIS OBISPO","CA","SI","EMACIATED, PLASTIC RING AROUND LOWER NECK/SHOULDERS REGION - SEE HUMAN INTERACTION FORM FOR DETAILS.","SI","P8A",1,"N","Y"
NA,"GUADALUPE FUR SEAL","MEXICO",2019,5,18,"UNIDENTIFIED HUMAN INTERACTION","SAN MATEO","CA","DEAD","ENTIRE SKELETON ARCHIVED LATE NOTE** 11/19/2019 SKULL, LEFT MANDIBLE AND CANINE FRACTURES WITH PROJECTILE FOUND IN MESH BAG WITH SKULL.","DEAD",NA,1,"N","Y"
NA,"GUADALUPE FUR SEAL","MEXICO",2019,5,22,"UNIDENTIFIED FISHERY INTERACTION","DOUGLAS","OR","SI","LIVE FUR SEAL YEARLING ENTANGLED, FISHING NET AROUND NECK. NORTH OF TENMILE CREEK. OBSERVER (A SNOWY PLOVER MONITOR)  CAME BACK TO SITE THE FOLLOWING MORNING AND DID NOT OBSERVE THE ANIMAL AGAIN.","SI","P6",1,"Y","Y"
NA,"GUADALUPE FUR SEAL","MEXICO",2019,6,1,"UNIDENTIFIED HUMAN INTERACTION","SANTA CRUZ","CA","SI","MALNOURISHED ANIMAL WITH  CIRCUMFERENTIAL LACERATION AROUND NECK ~1CM IN WIDTH CLEAN MARGINS. NO FISHING LINE/ENTANGLEMENT FOUND.","SI","P7B",1,"N","Y"
NA,"GUADALUPE FUR SEAL","MEXICO",2019,6,4,"UNIDENTIFIED NET FISHERY","MONTEREY","CA","SI","EMACIATED ANIMAL WITH RED NETTING AROUND NECK CUTTING INTO ANIMAL.","SI","P8A",1,"Y","Y"
NA,"GUADALUPE FUR SEAL","MEXICO",2019,6,7,"UNIDENTIFIED FISHERY INTERACTION","GRAYS HARBOR","WA","DEAD","FOUND DURING BEACH SURVEY DEAD ON BEACH. BASED ON THE FINDING ON GROSS NECROPSY -HEMORRHAGE AROUND BOTH ANKLES OF HIND FLIPPERS AND ALSO DORSAL ASPECT OF RADIUS AND ULNA AND ACUTE RHABDOMYOLYSIS SUSPECT FISHERY ENTANGLEMENT.","DEAD",NA,1,"Y","Y"
NA,"GUADALUPE FUR SEAL","MEXICO",2019,6,7,"UNIDENTIFIED FISHERY INTERACTION","GRAYS HARBOR","WA","DEAD","FOUND DEAD BY WDFW VOLUNTEER; PARTIAL SCAVENGED MISSING FLIPPER. LINEAR IMPRESSION ON EYE; FORE FLIPPER MISSING. ALTHOUGH THE ANIMAL WAS PARTIALLY SCAVENGED THE OBSERVATION OF THE LINEAR IMPRESSION ON THE EYE NOTED HEMORRHAGE AT NECK ON GROSS AND ACUTE RHABDOMYOLYSIS ON HISTO SEEM TO SUPPORT A ACUTE EVENT PRIOR TO DEATH AND PROBABLY ENTANGLEMENT. MISSING FLIPPER COULD POSSIBLY DUE TO SCAVENGING OR PRIOR DIFFICULT TO DETERMINE.","DEAD",NA,1,"Y","Y"
NA,"GUADALUPE FUR SEAL","MEXICO",2019,6,8,"UNIDENTIFIED FISHERY INTERACTION","SONOMA","CA","SI","ANIMAL WAS ON AN OFFSHORE ROCK, WITH AN ENTANGLEMENT AROUND THE NECK THAT WAS SNAGGED ON THE ROCK. AN ATTEMPT TO RESCUE WAS MADE BY TMMC, BUT THE CONDITIONS WERE NOT FAVORABLE OR SAFE. ANIMAL WAS NOT FOUND THE NEXT DAY AND DID NOT STRAND IN THE WEEKS FOLLOWING THIS OBSERVATION.","SI","P7A",1,"Y","Y"
NA,"GUADALUPE FUR SEAL","MEXICO",2019,6,9,"UNIDENTIFIED FISHERY INTERACTION","GRAYS HARBOR","WA","DEAD","CARCASS WITH GOOSENECK BARNACLES  ON BOTH HIND FLIPPERS AND ON BASE OF TAIL ON LEFT SIDE. HEAD IS SMASHED; MULTIPLE BREAKS ON SKULL AND AROUND ROSTRUM. LOWER JAW FRACTURED IN MIDDLE. LEFT FORE FLIPPER FINGER DIGITS DISLOCATED; POSSIBLE BREAK ON RIGHT DIGITS. EVIDENCE OF THE MULTIPLE FRACTURES OF THE SKULL NOSE AND JAW NOTED ON GROSS EXAM AND THE FINDING OF ACUTE HEMORRHAGE, SKELETAL MUSCLE AND WELL AS ACUTE EDEMA, LUNG ARE CONSISTENT WITH ACUTE TRAUMA ANTEMORTEM. SUGGESTIVE OF FOCAL BLUNT FORCE TRAUMA AND DROWNING. POSSIBLY DUE TO CLUBBING OR ENTANGLEMENT.","DEAD",NA,1,"Y","Y"
NA,"GUADALUPE FUR SEAL","MEXICO",2019,6,12,"GILLNET FISHERY","SANTA BARBARA","CA","DEAD","ENTIRE BODY ENTANGLED IN ""GILL FISHING LINE.""","DEAD",NA,1,"Y","Y"
NA,"GUADALUPE FUR SEAL","MEXICO",2019,6,13,"UNIDENTIFIED FISHERY INTERACTION","GRAYS HARBOR","WA","DEAD","BASED ON THE GROSS FINDINGS OF THE CIRCULINEAR HEMORRHAGE ON BOTH THE ANKLES AND RADIUS AND ULNAS AND EDEMA AND HEMORRHAGE ON THE CHEST THAT APPEAR TO SQUEEZED OBLONG WITH HEMORRHAGE AREA OF THE LUNGS AND TORN LIVER. THE HISTO CONFIRMS TRAUMA AND POSSIBLY DROWNING LEFT SIDE CHEST REDDENED EDEMA. THIS AREA CORRESPONDS WITH DARK RED AREA IN LUNG APPEARS TO BE POSSIBLY FROM BEING CONSTRICTED CIRCALUNAR REDDISH TISSUE ABOVE ANKLE JOINT.","DEAD",NA,1,"Y","Y"
NA,"GUADALUPE FUR SEAL","MEXICO",2019,6,15,"UNIDENTIFIED FISHERY INTERACTION","MARIN","CA","SI","EMACIATED ANIMAL ENTANGLED WITH SEVERE CHRONIC LACERATION. ENTANGLEMENT NETTING CAUGHT THROUGH MOUTH AND ACROSS MUZZLE, AS WELL AS NECK. BONE EXPOSURE, ULCERATION, AND INFECTION APPARENT. NOT CLEAR FROM NARRATIVE WHETHER MATERIAL WAS TRAWL OR GILLNET GEAR.","SI","P8A",1,"Y","Y"
NA,"GUADALUPE FUR SEAL","MEXICO",2019,6,16,"UNIDENTIFIED FISHERY INTERACTION","SAN FRANCISCO","CA","SI","EMACIATED ANIMAL ENTANGLED WITH A NET AROUND ITS NECK. THE CALLER AND HER FRIENDS REMOVED THE NET WITH A KNIFE EXPOSING A DEEP WOUND ON THE ANIMAL'S NECK. THERE WERE A NUMBER OF PEOPLE AROUND THE ANIMAL IN CLOSE CONTACT AND PETTING ANIMAL. POSSIBLE TREMORS ON BEACH. LITTLE REACTION TO HUMAN ENCROACHMENT. UNRESPONSIVE BUT BREATHING DURING RESPONSE.","SI","P7B",1,"Y","Y"
NA,"GUADALUPE FUR SEAL","MEXICO",2019,6,18,"UNIDENTIFIED FISHERY INTERACTION","GRAYS HARBOR","WA","DEAD","BASED ON THE FINDING ON GROSS NECROPSY AND THE SUPPORTING DIAGNOSTIC ON HISTOPATH OF ACUTE TRAUMA AND STRUGGLE AND THE CIRCULINEAR HEMORRHAGE AROUND FORE FLIPPER AND ANKLES SUPPORTS SUSPECTED ENTANGLEMENT.","DEAD",NA,1,"Y","Y"
NA,"GUADALUPE FUR SEAL","MEXICO",2019,6,22,"UNIDENTIFIED FISHERY INTERACTION","SANTA CRUZ","CA","SI","EMACIATED ANIMAL WITH DEEP LACERATION WITH POCKETS OF PUS FROM A PREVIOUS ENTANGLEMENT AROUND NECK AND FACE.","SI","P8A",1,"Y","Y"
NA,"GUADALUPE FUR SEAL","MEXICO",2019,7,4,"UNIDENTIFIED FISHERY INTERACTION","GRAYS HARBOR","WA","DEAD","LINEAR ABRASION ON BOTH EYES; REDDENING EDEMA BEHIND BOTH EYES, SMALL FOCAL HEMORRHAGE LEFT FORE FLIPPER. TONGUE TIP AND BACK OF TONGUE REDDENED. REDDENING LIP AT BACK GAPE. FRONT UPPER LIPS ""SWOLLEN/ EDEMATOUS. ONE INCISOR ON LOWER JAW NOT ALIGNED WITH OTHER. HISTOPATHOLOGY SUPPORTS DROWNING DUE TO ENTANGLEMENT ALTHOUGH BASED ON HISTO ANIMAL ALSO WAS SEPTIC AS WELL.","DEAD",NA,1,"Y","Y"
NA,"GUADALUPE FUR SEAL","MEXICO",2019,7,7,"UNIDENTIFIED FISHERY INTERACTION","GRAYS HARBOR","WA","DEAD","PETECHIAE AROUND STERNUM, CIRCULINEAR HEMORRHAGE AROUND ANKLE, LINEAR AND CIRCULINEAR HEMORRHAGE AROUND FOREFLIPPERS, HEMORRHAGE AROUND RIGHT EYE THAT CONTINUES DOWN TO LOWER JAW. BRAIN-PALE, RIGHT FRONTAL LOBE LARGE ~4X4 CM HEMATOMA ASSOCIATED WITH HEMORRHAGE OUTSIDE BRAIN, LUNG- AERATED, MOTTLED LIGHT PINK/DARK, DARKENED PORTION DOESN'T FLOAT AS WELL IN FORMALIN. HISTOLOGIC FINDINGS CORROBORATE THE CLINICAL OBSERVATIONS. THE ACUTE HEMORRHAGE IN MULTIPLE TISSUES IS CONSISTENT WITH ACUTE ANTEMORTEM TRAUMA.PULMONARY LESIONS SUGGEST THE ANIMAL DROWNED AND PROBABLY ENTANGLEMENT","DEAD",NA,1,"Y","Y"
NA,"GUADALUPE FUR SEAL","MEXICO",2019,7,8,"UNIDENTIFIED FISHERY INTERACTION","GRAYS HARBOR","WA","DEAD","NO LACERATIONS OR INJURIES, JUST LIGHT IMPRESSIONS AROUND NECK. RECOVERED DEAD ON BEACH WITH MULTIFILAMENT NET AROUND NECK. HISTOPATH CONFIRMED ACUTE TRAUMA AND THAT THE ANIMAL DROWNED. COMMENTS: NET APPEARED TO BE CUT AROUND NECK. 5 LOOPS AROUND NECK.","DEAD",NA,1,"Y","Y"
NA,"GUADALUPE FUR SEAL","MEXICO",2019,7,8,"UNIDENTIFIED FISHERY INTERACTION","GRAYS HARBOR","WA","DEAD","EMACIATED ANIMAL FOUND DEAD. FAINT CIRCULINEAR HEMORRHAGE AROUND HINDFLIPPERS. FOREFLIPPERS HEAVILY SCAVENGED WITH SIGNS OF HEMORRHAGE. NASAL BONE APPEARS SOMEWHAT BROKEN. LARGE BLOOD CLOTS IN THE SKULL CAVITY (3 CC). PENETRATING HOLE IN ROOF OF MOUTH. HISTOLOGIC FINDINGS CORROBORATE THE CLINICAL OBSERVATIONS. THIS ANIMAL WAS EMACIATED AND EXPERIENCED AN EPISODE OF ACUTE TRAUMA AND PROBABLY DROWNING PROBABLE ENTANGLEMENT POSSIBLE GAFFED/ CLUBBED.","DEAD",NA,1,"Y","Y"
NA,"GUADALUPE FUR SEAL","MEXICO",2020,1,27,"UNIDENTIFIED FISHERY INTERACTION","PACIFIC","WA","SI","CITIZENS REMOVED NET AND NECK BAND FROM AN ALERT ANIMAL THAT LEFT THE AREA.","NSI","P7B",0,"Y","N"
NA,"GUADALUPE FUR SEAL","MEXICO",2020,4,18,"UNIDENTIFIED FISHERY INTERACTION","SANTA CRUZ","CA","DEAD","CARCASS FOUND WITH NET AROUND BODY. SKELETON AT CAL ACADEMY OF SCIENCES.","DEAD",NA,1,"Y","Y"
NA,"GUADALUPE FUR SEAL","MEXICO",2020,6,1,"MARINE DEBRIS","HUMBOLDT","CA","SI","TWINE ENTANGLEMENT AROUND NECK. CUT THROUGH SKIN FROM APPROX. 10 0'CLOCK AROUND TO 5 0'CLOCK BUT NOT INTO FLESH. SERIOUS INJURY DUE TO POTENTIAL OF MATERIAL TO BECOME CONSTRICTING OR CREATE DRAG.","SI","P8A",1,"N","Y"
NA,"GUADALUPE FUR SEAL","MEXICO",2020,6,2,"SHOOTING","SAN FRANCISCO","CA","DEAD","SKULL DAMAGED FROM BUCKSHOT. ONE PIECE OF BUCKSHOT RECOVERED AND ARCHIVED WITH THE SPECIMEN. UPDATE: TWO OTHER PIECES OF BUCKSHOT WERE RECOVERED DURING BRAIN REMOVAL WHILE PROCESSING. MODERATE DECOMPOSITION.","DEAD",NA,1,"N","Y"
NA,"GUADALUPE FUR SEAL","MEXICO",2020,6,6,"SHOOTING","SAN MATEO","CA","DEAD","A MINIMUM OF THREE PIECES OF BUCKSHOT WERE RECOVERED FROM THE CARCASS DURING PREPARATION. ONE NEAR THE HEART, THE OTHER MIXED IN THE ORGANS AS THEY WERE BEING REMOVED, ONE IN THE RIGHT ULNAR BONE.","DEAD",NA,1,"N","Y"
NA,"GUADALUPE FUR SEAL","MEXICO",2020,6,9,"MARINE DEBRIS","DEL NORTE","CA","SI","MALNOURISHED ANIMAL WITH ENTANGLEMENT OF UNKNOWN MATERIAL. NO FURTHER DETAILS.","SI","P1",1,"N","Y"
NA,"GUADALUPE FUR SEAL","MEXICO",2020,6,20,"UNIDENTIFIED FISHERY INTERACTION","SAN LUIS OBISPO","CA","SI","LARGE AMOUNT OF GREEN NYLON NETTING AROUND LOWER NECK/SHOULDERS CUTTING INTO SKIN DORSALLY, MODERATELY UNDERWEIGHT.","SI","P8A",1,"Y","Y"
NA,"GUADALUPE FUR SEAL","MEXICO",2020,6,22,"UNIDENTIFIED FISHERY INTERACTION","OFFSHORE","CA","SI","CAPTAIN DETECTED ANIMAL BADLY ENTANGLED IN NET. CREW ABLE TO SECURE ANIMAL IN DIPNET AND BRING ONBOARD VESSEL, MANUALLY RESTRAIN ANIMAL, AND CUT THE ANIMAL FREE OF NETTING. ANIMAL LOWERED BACK INTO THE WATER USING DIPNET AND OBSERVED SWIMMING AWAY. PHOTOS PROVIDED BY CAPTAIN SHOW ANIMAL IN REASONABLE BODY CONDITION WITH GREEN NYLON NETTING AROUND NECK. NO LACERATIONS SEEN AFTER NET WAS REMOVED. NET MATERIAL RETAINED BY TMMC.","NSI","P7B",0,"Y","N"
NA,"GUADALUPE FUR SEAL","MEXICO",2020,10,12,"UNIDENTIFIED FISHERY INTERACTION","TILLAMOOK","OR","SI","WAS FOUND BY PASSERS-BY ON REMOTE BEACH; WAS DISENTANGLED BY A STATE PARKS RANGER (CAPE LOOKOUT UNIT MANAGER KIRK BARHAM) AND IMMEDIATELY RELEASED ON SITE. THE ANIMAL DID NOT APPEAR TO HAVE ANY OBVIOUS INJURIES AND APPEARED VERY ALERT AND RESPONSIVE; SWAM ALIVE","NSI","P7B",0,"Y","N"
NA,"GUADALUPE FUR SEAL","MEXICO",2020,10,31,"HAWAII LONGLINE SHALLOW SET FISHERY","OFFSHORE","CA","SI","HOOKED IN MOUTH (LOWER JAW) BY 18/0 OFFSET ROUND OR FLAT CIRCLE HOOK (5MM DIAMETER). ANIMAL WAS STRUGGLING DURING ATTEMPTED DEHOOKING (UNSUCCESSFUL) AND PRESUMED CUTTING OF LINE: HOOK AND 10CM MONOFILAMENT LEADER LEFT ON ANIMAL. OBSERVER PROGRAM.","SI","P5A",1,"Y","Y"
NA,"GUADALUPE FUR SEAL","MEXICO",2020,11,1,"HAWAII LONGLINE SHALLOW SET FISHERY","OFFSHORE","CA","SI","HOOKED IN MOUTH (SEEMINGLY UPPER RIGHT JAW) BY 18/0 OFFSET ROUND OR FLAT CIRCLE HOOK (5.0MM DIAMETER). ANIMAL WAS STRUGGLING AS IT WAS PULLED TOWARD THE VESSEL UNTIL THE LINE WAS CUT: HOOK, 8M MONOFILAMENT LEADER, AND LIGHTSTICK LEFT ON ANIMAL. OBSERVER PROGRAM.","SI","P5A, P6",1,"Y","Y"
NA,"GUADALUPE FUR SEAL","MEXICO",2020,11,2,"HAWAII LONGLINE SHALLOW SET FISHERY","OFFSHORE","CA","NSI","HOOKED IN LEFT PECTORAL FLIPPER BY 18/0 OFFSET FLAT CIRCLE HOOK (5.0MM DIAMETER). ANIMAL WAS STRUGGLING AS IT WAS BROUGHT ALONG VESSEL, WHERE AFTER SEVERAL ATTEMPTS, IT WAS SUCCESSFULLY DEHOOKED: NO GEAR LEFT ON ANIMAL. SOME BLEEDING OBSERVED, ESPECIALLY AFTER DEHOOKING. OBSERVER PROGRAM.","NSI","P5C",0,"N","N"
NA,"GUADALUPE FUR SEAL","MEXICO",2020,11,3,"HAWAII LONGLINE SHALLOW SET FISHERY","OFFSHORE","CA","NSI","HOOKED IN MOUTH (SEEMINGLY LOWER LEFT JAW) BY 18/0 OFFSET FLAT CIRCLE HOOK (5.0MM DIAMETER). ANIMAL WAS STRUGGLING AS IT WAS BROUGHT ALONG VESSEL, WHERE IT WAS SUCCESSFULLY DEHOOKED: NO GEAR LEFT ON ANIMAL. OBSERVER PROGRAM.","NSI","P5C",0,"N","N"
NA,"GUADALUPE FUR SEAL","MEXICO",2020,11,3,"HAWAII LONGLINE SHALLOW SET FISHERY","OFFSHORE","CA","NSI","HOOKED IN RIGHT PECTORAL FLIPPER BY 18/0 OFFSET ROUND CIRCLE HOOK (5.0MM DIAMETER). AS CREW WAS PULLING THE ANIMAL TOWARD THE VESSEL, IT CAME FREE OF THE GEAR: NO GEAR LEFT ON ANIMAL. OBSERVER PROGRAM.","NSI","P5C",0,"N","N"
NA,"GUADALUPE FUR SEAL","MEXICO",2020,12,5,"HAWAII LONGLINE SHALLOW SET FISHERY","OFFSHORE","CA","NSI","HOOKED IN MOUTH (CENTER LOWER JAW) BY 18/0 OFFSET FLAT CIRCLE HOOK (5.0MM DIAMETER). ANIMAL WAS STRUGGLING AS IT WAS BROUGHT ALONG VESSEL, WHERE IT WAS SUCCESSFULLY DEHOOKED: NO GEAR LEFT ON ANIMAL. OBSERVER PROGRAM.","NSI","P5C",0,"N","N"
NA,"GUADALUPE FUR SEAL","MEXICO",2020,12,5,"HAWAII LONGLINE SHALLOW SET FISHERY","OFFSHORE","CA","NSI","HOOKED IN MOUTH (PART NOT SPECIFIED) BY 18/0 OFFSET ROUND CIRCLE HOOK (5.0MM DIAMETER). SOON AFTER THE ANIMAL WAS OBSERVED, IT CAME FREE OF THE GEAR: NO GEAR LEFT ON ANIMAL. OBSERVER PROGRAM.","NSI","P5C",0,"N","N"
