"Outcome","Species","Stock.or.Area","Year","Month","Day","Interaction.Type","County.Locale","STATE","Initial.Injury.Assessment","Comments","Final.Injury.Assessment","SI.Criteria.Supporting.Assessment","MSI.Value","COUNT.AGAINST.LOF","COUNT.AGAINST.PBR"
NA,"HARBOR SEAL","OREGON - WASHINGTON COAST",2018,4,21,"SHOOTING","PACIFIC","WA","DEAD","ANIMAL WAS SHOT IN THE HEAD; THE SEAL HAD EXCELLENT BODY CONDITION.","DEAD","NA",1,"N","Y"
NA,"HARBOR SEAL","CALIFORNIA",2018,4,22,"HARASSMENT","MARIN","CA","NSI","MALNOURISHED PUP BEING HARASSSED BY PEOPLE AND DOGS.","SI","P14",1,"N","Y"
NA,"HARBOR SEAL","OREGON - WASHINGTON COAST",2018,4,22,"SHOOTING","CLATSOP","OR","SI","THE SEAL WAS REPORTED ALIVE ON HIGHWAY 202, THEN DEAD SHORTLY THEREAFTER FROM BEING SHOT IN THE HEAD. FULL-TERM FETUS PRESENT WITH HEAD WELL DOWN INTO BIRTH CANAL. FETUS SHOWED SIGNS OF SIGNIFICANT TRAUMA AND HEMORRHAGE - CAUSE IS UNKNOWN. IT IS UNCLEAR WHETHER THE SEAL WAS RUN OVER, AS THERE WERE NO OBVIOUS SIGNS OUTSIDE OF CONDITION OF FETUS. THE SEAL HAD EXCELLENT BODY CONDITION. HISTOPATHOLOGY INDICATED MILD MULTIFOCAL ENCEPHALITIS, BUT INDICATED THAT IT WAS NOT THE PROXIMATE CAUSE OF DEATH.","DEAD","NA",1,"N","Y"
NA,"HARBOR SEAL","CALIFORNIA",2018,4,24,"HARASSMENT","SAN MATEO","CA","SI","CITIZEN PICKED MOVED EMACIATED PUP AWAY FROM THE WATER UP THE BEACH.","SI","P14",1,"N","Y"
NA,"HARBOR SEAL","CALIFORNIA",2018,5,1,"CA HALIBUT AND WHITE SEABASS SET GILLNET FISHERY","OFFSHORE","CA","DEAD","OBSERVER PROGRAM","DEAD","NA",1,"Y","Y"
NA,"HARBOR SEAL","CALIFORNIA",2018,5,2,"CA HALIBUT AND WHITE SEABASS SET GILLNET FISHERY","OFFSHORE","CA","DEAD","OBSERVER PROGRAM","DEAD","NA",1,"Y","Y"
NA,"HARBOR SEAL","CALIFORNIA",2018,5,3,"CA HALIBUT AND WHITE SEABASS SET GILLNET FISHERY","OFFSHORE","CA","DEAD","OBSERVER PROGRAM","DEAD","NA",1,"Y","Y"
NA,"HARBOR SEAL","OREGON - WASHINGTON COAST",2018,5,15,"HARASSMENT","GRAYS HARBOR","WA","SI","NEWBORN PUP WITH FRESH UMBILICUS REMOVED FROM THE WATER BY PUBLIC BECAUSE THEY THOUGHT ANIMAL WAS DROWNING. MATERNAL SEPARATION. SERIOUS INJURY UNDER CRITERIA P14.","SI","P14",1,"N","Y"
NA,"HARBOR SEAL","OREGON - WASHINGTON COAST",2018,5,18,"HARASSMENT","GRAYS HARBOR","WA","SI","PUBLIC PICKING UP NEWBORN PUP FROM BEACH AND ATTEMPTING TO RETURN IT TO THE WATER. MATERNAL SEPARATION.","SI","P14",1,"N","Y"
NA,"HARBOR SEAL","OREGON - WASHINGTON COAST",2018,5,23,"HARASSMENT","LINCOLN","OR","SI","PUP ILLEGALLY REMOVED FROM BEACH BY CONCERNED CITIZENS. MATERNAL SEPARATION.","SI","P14",1,"N","Y"
NA,"HARBOR SEAL","OREGON - WASHINGTON COAST",2018,6,11,"SHOOTING","PACIFIC","WA","DEAD","SEAL WITH EXCELLENT BODY CONDITION THAT WAS OBVIOUSLY SHOT, AS THE SKULL WAS BLOWN OUT. ASSOCIATED HEMORRHAGING.","DEAD","NA",1,"N","Y"
NA,"HARBOR SEAL","OREGON - WASHINGTON COAST",2018,6,11,"SHOOTING","COOS","OR","DEAD","MAJOR TRAUMA TO HEAD, THREE LARGE PENETRATING WOUNDS WITH LEFT EYE BLOWN OUT. THESE APPEAR TO BE GUNSHOT WOUNDS. LACERATION AT BASE OF LEFT HIND FLIPPER.","DEAD","NA",1,"N","Y"
NA,"HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2018,6,13,"VESSEL STRIKE","SAN JUAN","WA","DEAD","FRESHLY DEAD ADULT SEAL FOUND FLOATING. COLLECTED FOR FULL NECROPSY. BUCKSHOT EMBEDDED BEHIND AUDITORY CANAL. LEFT EYE PHITIC, FIBROUS, AND SHRUNKEN. FOUR PARALLEL LACERATIONS RUNNING ROUGHLY FROM LEFT TO RIGHT ON THE LEFT LATERAL SURFACE STARTING AT THE PELVIS AND CONTINUING TOWARDS THE LEFT HIND FLIPPERS WITH APPROXIMATELY 4.5 CM BETWEEN EACH LACERATION; CLEAN EDGES; INDICATIVE propeller STRIKE INJURIES. LACERATIONS EXTENDED THROUGH SEVERAL BONES IN LEFT HIND FLIPPERAND THERE WAS HEMORRAGING NEAR THE INJURIES AS WELL AS IN THE ABDOMINAL CAVITY. HISTORY OF GUNSHOT - SMALL BUCKSHOT FOUND AND RECOVERED FROM SKULL.","DEAD","NA",1,"N","Y"
NA,"HARBOR SEAL","OREGON - WASHINGTON COAST",2018,6,15,"HARASSMENT","GRAYS HARBOR","WA","SI","PUP WITH UMBILLICUS MOVING UP AND DOWN THE BEACH, INTO AND OUT OF WATER. ILLEGALLY PICKED UP BY CITIZEN WHO BROUGHT ANIMAL TO HOTEL. MATERNAL SEPARATION.","SI","P14",1,"N","Y"
NA,"HARBOR SEAL","OREGON - WASHINGTON COAST",2018,6,15,"HARASSMENT","GRAYS HARBOR","WA","SI","EMACIATED ANIMAL BEING KICKED AND HIT WITH STICKS BY PUBLIC. ANIMAL DIED ENROUTE TO REHAB FACILITY.","DEAD","NA",1,"N","Y"
NA,"HARBOR SEAL","SOUTHERN PUGET SOUND",2018,6,20,"HARASSMENT","PIERCE","WA","SI","PUBLIC HAD MOVED PUP WITH UMBILLICUS OUT OF THE WAY OF BOAT LAUNCH AREA. ANIMAL DIED AFTER 2 WEEKS AT REHAB FACILITY. MATERNAL SEPARATION.","DEAD","NA",1,"N","Y"
NA,"HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2018,6,21,"HARASSMENT","WHATCOM","WA","SI","JACKET PLACED OVER LANUGO PUP ON BEACH. MATERNAL SEPARATION.","SI","P14",1,"N","Y"
NA,"HARBOR SEAL","OREGON - WASHINGTON COAST",2018,6,26,"VESSEL STRIKE","PACIFIC","WA","SI","A SERIES OF THREE PROPELLER CUTS ON RIGHT LATERAL SIDE OF BODY; THERE WERE ALSO CANINE PUNCTURE WOUNDS THAT APPEARED TO BE POST-MORTEM AND, THEREFORE, NOT THE CAUSE OF DEATH. THE LIVE PUP WAS PICKED UP BY A WDFW OFFICER AND THE SEAL DIED IN TRANSIT. THE ANIMAL HAD FAIR BODY CONDITION.","DEAD","NA",1,"N","Y"
NA,"HARBOR SEAL","SOUTHERN PUGET SOUND",2018,6,26,"VESSEL STRIKE","PIERCE","WA","SI","PUBLIC MOVING PUP ON THE BEACH. MATERNAL SEPARATION.","DEAD","NA",1,"N","Y"
NA,"HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2018,6,28,"HARASSMENT","SAN JUAN","WA","SI","NEWBORN PUP WITH FRESH UMBILICUS REMOVED FROM THE BEACH BY PUBLIC. TRANSFERRED TO REHAB FACILITY, OUTCOME UNKNOWN. MATERNAL SEPARATION.","SI","P14",1,"N","Y"
NA,"HARBOR SEAL","CALIFORNIA",2018,6,29,"GILLNET FISHERY","SAN DIEGO","CA","SI","ANIMAL WITH GOOD BODY WEIGHT AND GILLNET CUTTING DEEP INTO NECK. RESCUE ATTEMPTS FAILED.","SI","P8A",1,"Y","Y"
NA,"HARBOR SEAL","SOUTHERN PUGET SOUND",2018,6,30,"HARASSMENT","PIERCE","WA","SI","PUP BEING HARASSED BY PEOPLE AND DOGS AT THE BEACH. ANIMAL DIED IN REHAB FACILITY. MATERNAL SEPARATION.","DEAD","NA",1,"N","Y"
NA,"HARBOR SEAL","SOUTHERN PUGET SOUND",2018,6,30,"HARASSMENT","KITSAP","WA","SI","THIN, BUT ALERT AND CALLING PUP BEING HARASSED BY PUBLIC AND DOGS. MATERNAL SEPARATION.","SI","P14",1,"N","Y"
NA,"HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2018,7,3,"HARASSMENT","WHATCOM","WA","SI","PUBLIC ATTEMPTING TO SWIM WITH PUP FOR TWO DAYS WHILE MOTHER WAS NOT DETECTED. MATERNAL SEPARATION.","SI","P14",1,"N","Y"
NA,"HARBOR SEAL","CALIFORNIA",2018,7,6,"HOOK AND LINE FISHERY","MONTEREY","CA","SI","HOOK AND LINE FISHERY AND HARASSMENT. LETHARGIC ANIMAL WITH SEPTICEMIA AND UNDESRIBED HOOK AND LINE FISHERY ISSUES SURROUNDED BY MEMBERS OF THE PUBLIC ON BEACH. OUTCOME UNKNOWN.","SI","P1",1,"N","Y"
NA,"HARBOR SEAL","OREGON - WASHINGTON COAST",2018,7,6,"SHOOTING","LINCOLN","OR","DEAD","ENTRY WOUND AND TRACT LEADING FROM LEFT SHOULDER TO RIGHT SIDE OF HEAD - TRACHEA SEVERED; RIGHT SIDE OF FACE AND LOWER JAW SEVERELY DAMAGED.","DEAD","NA",1,"N","Y"
NA,"HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2018,7,6,"HARASSMENT","WHATCOM","WA","SI","PUP WAS FIRST OBSERVED ON JULY 4TH ON A HEAVILY POPULATED BEACH. PUP ENTERED THE WATER YET KEPT RETURNING TO THE SAME SPOT. PEOPLE WERE SURROUNDING IT AND IT HAD BEEN REPORTED THAT THEY HAD PUT IT IN THE WATER MORE THAN ONCE. MATERNAL SEPARATION.","SI","P14",1,"N","Y"
NA,"HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2018,7,7,"HARASSMENT","WHATCOM","WA","SI","ANIMAL ON BEACH BEING HARASSED BY DOGS. NO FURTHER DETAILS ON AGE OR CONDITION OF ANIMAL. ASSUMING THIS CASE INVOLVED A PUP AND MATERNAL SEPARATION, AS AN ADULT ANIMAL WOULD LIKELY FLEE INTO THE WATER.","SI","P14",1,"N","Y"
NA,"HARBOR SEAL","CALIFORNIA",2018,7,8,"VESSEL STRIKE","SONOMA","CA","DEAD","OTOSTRONGYLIASIS, TRAUMA. SEAL WAS FOUND ON THE BEACH WITH LEFT EYE BLEEDING, DIED IN TRANSPORT TO FACILITY. 3 PARALLEL LACERATIONS ON RIGHT SIDE OF FACE (BOATSTRIKE).","DEAD","NA",1,"N","Y"
NA,"HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2018,7,17,"HARASSMENT","WHATCOM","WA","SI","PUBLIC MOVING PUP FROM ROCKS TO WATER REPEATEDLY. MATERNAL SEPARATION.","SI","P14",1,"N","Y"
NA,"HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2018,7,20,"HARASSMENT","SAN JUAN","WA","SI","PUP WITH UMBILICUS HAULED OUT OR PLACED ON PADDLEBOARD. SENT TO REHAB FACILITY, OUTCOME UNKNOWN.","SI","P14",1,"N","Y"
NA,"HARBOR SEAL","SOUTHERN PUGET SOUND",2018,7,22,"HARASSMENT","PIERCE","WA","SI","UMBILICUS WAS A DRIED NUB. ALERT, CALLING TRY TO SUCKLE. PEOPLE WERE REPORTED AS MOVING SEAL INTO WATER. HARASSMENT / MATERNAL SEPARARTION.","SI","P14",1,"N","Y"
NA,"HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2018,7,27,"VESSEL STRIKE","ISLAND","WA","DEAD","INVESTIGATORS FOUND SUB ADULT FEMALE WITH SEVERAL OPEN WOUNDS ON HER DORSAL AND LEFT SIDE. THE CURVED SHAPE OF THE WOUNDS INDICATED POSSIBLE COLLISION WITH BOAT PROPELLER. THE CARCASS HAD BEEN LYING ON ITS VENTRAL SIDE WHEN FIRST SEEN, INTERPRETED TO MEAN THAT THE DORSAL SURFACE, WHERE MOST OF THE WOUNDS WERE LOCATED MAY NOT HAVE BEEN AVAILABLE TO SCAVENGING AFTER BEACHING.","DEAD","NA",1,"N","Y"
NA,"HARBOR SEAL","SOUTHERN PUGET SOUND",2018,7,28,"HARASSMENT","PIERCE","WA","SI","HARASSMENT AND POSSIBLE DOG ATTACK AS EVIDENCED BY PUNCTURE WOUNDS. ON AND AROUND A PUBLIC BEACH WITH FERRY DOCK.","SI","P9",1,"N","Y"
NA,"HARBOR SEAL","SOUTHERN PUGET SOUND",2018,8,4,"HARASSMENT","PIERCE","WA","SI","SEAL PUP ILLEGALLY REMOVED FROM BEACH BY PUBLIC. MATERNAL SEPARATION.","SI","P14",1,"N","Y"
NA,"HARBOR SEAL","OREGON - WASHINGTON COAST",2018,8,11,"SHOOTING","CLATSOP","OR","DEAD","PELLET/BULLET HOLES IN SKULL.","DEAD","NA",1,"N","Y"
NA,"HARBOR SEAL","SOUTHERN PUGET SOUND",2018,8,11,"HARASSMENT","KITSAP","WA","SI","PUBLIC REMOVED PUP FROM BEACH / WATER AND PLACED IT ON TOP OF PADDLEBOAT. IT DIED 2 DAYS LATER.","DEAD","NA",1,"N","Y"
NA,"HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2018,8,12,"SHOOTING","WHATCOM","WA","DEAD","BULLET HOLE, BULLET NOT RECOVERED.","DEAD","NA",1,"N","Y"
NA,"HARBOR SEAL","OREGON - WASHINGTON COAST",2018,8,21,"SHOOTING","PACIFIC","WA","DEAD","HEAD SHATTERED, STRONGLY SUGGESTIVE OF A GUNSHOT WOUND. THE SEAL HAD EXCELLENT BODY CONDITION OTHERWISE.","DEAD","NA",1,"N","Y"
NA,"HARBOR SEAL","SOUTHERN PUGET SOUND",2018,8,23,"GILLNET FISHERY","PIERCE","WA","DEAD","LINEAR LACERATION ON BOTH EYES. INJURIES ARE CONSISTENT WITH FISHERY ENTANGLEMENT, EXCELLENT BODY CONDITION.","DEAD","NA",1,"Y","Y"
NA,"HARBOR SEAL","SOUTHERN PUGET SOUND",2018,8,24,"GILLNET FISHERY","KING","WA","DEAD","FRESH DEAD CARCASS RECOVERED AND TRANSFERRED TO WDFW ON 8/26. EXAMINATION INDICATES FISHERIES INTERACTION WITH LACERATIONS TO EYES AND FACE.","DEAD","NA",1,"Y","Y"
NA,"HARBOR SEAL","SOUTHERN PUGET SOUND",2018,8,25,"GILLNET FISHERY","THURSTON","WA","DEAD","BAND OF HEMORRHAGING IN BLUBBER AND DEEP MUSCLE AROUND NECK AND ON BACK NEAR RIGHT SHOULDER BLADE. EXCELLENT BODY CONDITION. ACTIVE GILLNET FISHING IN AREA. LIKELY ENTANGLEMENT.","DEAD","NA",1,"Y","Y"
NA,"HARBOR SEAL","SOUTHERN PUGET SOUND",2018,8,25,"GILLNET FISHERY","KING","WA","DEAD","DEAD ANIMAL COLLECTED AND TRANSFERRED TO WDFW ON 8/26. EXAMINATION INDICATED FISHERIES INTERACTION, I.E. LACERATIONS AND IMPRESSIONS OF NET.","DEAD","NA",1,"Y","Y"
NA,"HARBOR SEAL","SOUTHERN PUGET SOUND",2018,9,1,"VESSEL STRIKE","PIERCE","WA","DEAD","REPORTED FRESH DEAD ON BEACH. APPEARED TO HAVE A INJURY ON R PELVIS/ BACK AREA. SEVERELY FRACTURED PELVIS AND LEFT HIND FLIPPER SEVERE ENOUGH TO KILL THIS ANIMAL. THE DEFINED LINEAR HEMORRHAGE IS CONSISTENT WITH BOAT PROPELLER INJURY.","DEAD","NA",1,"N","Y"
NA,"HARBOR SEAL","OREGON - WASHINGTON COAST",2018,9,14,"HOOK AND LINE FISHERY","PACIFIC","WA","DEAD","THE SEAL HAD INGESTED A SMALL FISHING LURE WITH HOOK AND LINE THAT PERFORATED THE INTESTINES WHILE ANIMAL WAS ALIVE (HEMORRHAGE PRESENT).","DEAD","NA",1,"N","Y"
NA,"HARBOR SEAL","SOUTHERN PUGET SOUND",2018,9,18,"GILLNET FISHERY","KING","WA","DEAD","DEAD HARBOR SEAL PUP FOUND ON BEACH ENTANGLED IN GILL NET. NET SET FROM DRIFTWOOD ON BEACH TO BUOY OFFSHORE IN COVE OFF PUBLIC ACCESS BEACH.","DEAD","NA",1,"Y","Y"
NA,"HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2018,9,29,"SHOOTING","ISLAND","WA","DEAD","GUNSHOT EVIDENCE FOUND DURING NECROPSY.","DEAD","NA",1,"N","Y"
NA,"HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2018,9,30,"GILLNET FISHERY","WHATCOM","WA","DEAD","HEAD CUT OFF.","DEAD","NA",1,"Y","Y"
NA,"HARBOR SEAL","OREGON - WASHINGTON COAST",2018,12,31,"SHOOTING","PACIFIC","WA","DEAD","OCCIPITAL AND PART OF PARIETAL SMASHED, CONSISTENT WITH GUNSHOT WOUNDS.","DEAD","NA",1,"N","Y"
NA,"HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2019,1,26,"SHOOTING","SAN JUAN","WA","SI","SINGLE GUNSHOT WOUND TO THE HEAD. ENTRANCE WOUND LOCATED DORSALLY ON THE CAUDAL RIGHT SIDE OF THE HEAD. EXIT WOUND MEASURING 1/4-1/2 INCH IN DIAMETER LOCATED JUST MEDIAL TO THE LEFT AUDITORY CANAL. THIS ADULT FEMALE HARBOR SEAL WAS SHOT DURING A SPORT FISHING DERBY IN SAN JUAN COUNTY. SUBTANTIAL EVIDENCE OF THE INCIDENT WAS SUBMITTED TO ENFORCEMENT OFFICERS INCLUDING PHOTOS AND VIDEO OF THE SHOOTING. THE SEAL SURVIVED A SINGLE SHOT TO THE HEAD, AND WAS BROUGHT TO SJCMMSN BY SJC DEPUTIES. NO SKULL FRACTURES WERE NOTED, BUT THE LEFT EYE WAS SIGNIFICANTLY DAMAGED. THE SEAL WAS TRANSFERRED TO WOLF HOLLOW ON 1/26/19 WHERE IT RECEIVED INITIAL TREATMENT INCLUDING PAIN MEDS (BANAMINE) AND FLUIDS. A COMPLETE MEDICAL EXAM INCLUDING RADIOGRAPHS TOOK PLACE ON MONDAY, JANUARY 28TH AND THE SEAL WAS GIVEN A DOSE OF ANTIBIOTICS (CEFOVECIN). THE SEAL WAS TRANSFERRED TO PAWS WILDLIFE CENTER ON 2/1/19 FOR ENUCLEATION PROCEDURE AND POST-OP CARE. THE SEAL WAS RELEASED AT TURN POINT PUBLIC BEACH ACCESS ON 2/17/19. THIS WAS A FEMALE SEAL THAT ABORTED A FETUS WHILE IN REHAB. DESIGNATED AS SERIOUS INJURY EVEN THOUGH IT WAS TREATED AND RELEASED, DUE TO EYE DAMAGE.","SI","P9",1,"N","Y"
NA,"HARBOR SEAL","OREGON - WASHINGTON COAST",2019,1,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"HARBOR SEAL","OREGON - WASHINGTON COAST",2019,2,18,"GILLNET FISHERY","PACIFIC","WA","DEAD","THREE FRESH-LOOKING NET-LIKE MARKS ON ANTERIOR NECK PRIOR TO SCAVENGING. THE SEAL HAD GOOD BODY CONDITION.","DEAD","NA",1,"Y","Y"
NA,"HARBOR SEAL","OREGON - WASHINGTON COAST",2019,2,19,"SHOOTING","CLATSOP","OR","DEAD","BULLET HOLES ON SKULL (ENTRY) AND IN RIGHT NECK REGION (EXIT HOLE); GASH ON HIND FLIPPERS; AREAS OF HEMORRHAGE AROUND HEAD AND NECK TO SCAPULA; THE SEAL HAD OKAY BODY CONDITION.","DEAD","NA",1,"N","Y"
NA,"HARBOR SEAL","CALIFORNIA",2019,2,22,"VESSEL STRIKE","SANTA CRUZ","CA","DEAD","FOAMING AT THE NOSE WOUND AT RIGHT UPPER SHOULDER, LOOKS LIKE POSSIBLE SHARK BITE, BUT AFTER NECROPSY IT WAS DETERMINED A PROPELLER MARK. APPEARS TO HAVE HEMORRHAGE AROUND WOUND.","DEAD","NA",1,"N","Y"
NA,"HARBOR SEAL","OREGON - WASHINGTON COAST",2019,3,23,"SHOOTING","PACIFIC","WA","DEAD","ANIMAL WITH EXCELLENT BODY CONDITION HAD OBVIOUS PELLET HOLES IN SKULL AND POSSIBLY IN ABDOMEN.","DEAD","NA",1,"N","Y"
NA,"HARBOR SEAL","OREGON - WASHINGTON COAST",2019,4,3,"SHOOTING","PACIFIC","WA","DEAD","NOTICED OBVIOUS BULLET ENTRANCE AND EXIT HOLES THROUGH PARIETALS DURING RECOVERY OF THE CARCASS; THE SEAL HAD EXCELLENT BODY CONDITION; LARGE AMOUNT OF BLOOD IN THORACIC AND ABDOMINAL CAVITIES AND IN THE PERICARDIUM; PLACENTA AND INTESTINES WERE TIGHTLY TWISTED.","DEAD","NA",1,"N","Y"
NA,"HARBOR SEAL","CALIFORNIA",2019,4,7,"HARASSMENT","SANTA BARBARA","CA","SI","GUADALUPE DUNES RESERVE OFFICER RECEIVED SECONDHAND REPORT OF HARBOR SEAL ON BEACH, POSSIBLE ISSUE WITH BACK RIGHT FLIPPER, ROLLING IN THE SURF. DUNES OFFICERS BELIEVED IT HAD BEEN SEPARATED FROM ITS MOTHER, AND MEMBERS OF THE PUBLIC HAD BEEN INTERACTING WITH THE ANIMAL. DUNES OFFICERS REMOVED ANIMAL FROM BEACH AND BROUGHT IT TO RESTROOMS/PARKING LOT AREA. TMMC TEAM COLLECTED ANIMAL FROM OFFICERS. MILDLY UNDERWEIGHT. HARASSMENT MATERNAL SEPARATION.","SI","P14",1,"N","Y"
NA,"HARBOR SEAL","CALIFORNIA",2019,4,8,"HARASSMENT","SANTA CRUZ","CA","SI","MATERNAL SEPARATION. MEMBER OF PUBLIC TRIED TO PULL ANIMAL OUT OF THE WATER. HARASSMENT MATERNAL SEPARATION.","SI","P14",1,"N","Y"
NA,"HARBOR SEAL","CALIFORNIA",2019,4,12,"HARASSMENT","SAN MATEO","CA","SI","MATERNAL SEPARATION AND A RUNNER ON THE BEACH TOLD RESPONDERS THAT HE PET IT, AND THEN CHASED IT INTO THE WATER TWICE. HARASSMENT MATERNAL SEPARATION, MALNUTRITION.","SI","P14",1,"N","Y"
NA,"HARBOR SEAL","CALIFORNIA",2019,4,14,"HARASSMENT","MARIN","CA","SI","MATERNAL SEPARATION, PEOPLE PETTING AN UNDERWEIGHT PUP.","SI","P14",1,"N","Y"
NA,"HARBOR SEAL","OREGON - WASHINGTON COAST",2019,4,16,"SHOOTING","CLATSOP","OR","DEAD","SEAL APPEARED HAD  EXCELLENT EXTERNAL BODY CONDITION BUT WAS VERY DECOMPOSED; SKULL WAS EXPOSED AND THERE WAS AN OBVIOUS BULLET HOLE THROUGH IT.","DEAD","NA",1,"N","Y"
NA,"HARBOR SEAL","CALIFORNIA",2019,4,17,"DOG ATTACK","HUMBOLDT","CA","SI","NARRATIVE REPORTED DOG BITES BUT NO DETAILS ON CONDITION OF ANIMAL. CLASSIFYING AS SERIOUS INJURY AS CONSERVATIVE DEFAULT.","SI","P9",1,"N","Y"
NA,"HARBOR SEAL","CALIFORNIA",2019,4,17,"HARASSMENT","SONOMA","CA","SI","MATERNAL SEPARATION. PEOPLE PICKED UP AN UNDERWEIGHT PUP AND MOVED IT TO ANOTHER PART OF THE BEACH.","SI","P14",1,"N","Y"
NA,"HARBOR SEAL","CALIFORNIA",2019,4,18,"HARASSMENT","MONTEREY","CA","SI","UNDERWEIGHT PUP WITH UMBILICUS SURROUNDED BY PEOPLE AND DOGS. PUP TRANSFERRED TO REHAB FACILITY. OUTCOME UNKNOWN.","SI","P14",1,"N","Y"
NA,"HARBOR SEAL","CALIFORNIA",2019,4,27,"HARASSMENT","SAN MATEO","CA","SI","MATERNAL SEPARATION AND MODERATELY UNDERWEIGHT. FISHERMAN PUSHING IT INTO WATER -- ASKED REPORTING PARTY TO TELL HIM TO STOP AND HE STOPPED TOUCHING THE ANIMAL. MANY PEOPLE AND OFF-LEASH DOGS ON BEACH.","SI","P14",1,"N","Y"
NA,"HARBOR SEAL","CALIFORNIA",2019,4,27,"HARASSMENT","MARIN","CA","SI","PEOPLE POKING ANIMAL WITH STICK, MATERNAL SEPARATION, PUNCTURE WOUNDS ON RIGHT HIND FLIPPER (CAUSE UNKNOWN BUT DOG PRINTS CLEARLY SURROUNDING ANIMAL, AND CAUSE MATCHES SOMETHING LIKE A CONSPECIFIC OR DOG), AND MODERATELY UNDERWEIGHT.","SI","P14",1,"N","Y"
NA,"HARBOR SEAL","CALIFORNIA",2019,4,27,"HARASSMENT","SONOMA","CA","SI","ILLEGAL PICK-UP AND MATERNAL SEPARATION. MEMBER OF THE PUBLIC PICKED UP SEAL AND HELD IT IN HER LAP EVEN AFTER LAW-ENFORCEMENT AGENCY INFORMED HER NOT TO. THE ANIMAL WAS CHECKED BY TMMC RESPONDERS EARLIER IN THE DAY, AND NO MOM SEAL WAS FOUND AT THE TIME OF CHECKING OR WHEN TMMC RESPONDERS ARRIVED TO GET THE ANIMAL AFTER THE ILLEGAL PICK-UP. MODERATELY UNDERWEIGHT.","SI","P14",1,"N","Y"
NA,"HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2019,5,11,"UNIDENTIFIED HUMAN INTERACTION","SAN JUAN","WA","DEAD","FRACTURING IN THE LEFT ORBIT.  METALLIC FOREIGN BODY (WIRE) WAS FOUND IN THE GASTROINTESTINAL TRACT. EXTENSITVE PHOTOGRAPHIC EVIDENCE WAS COLLECTED AS WAS THE WIRE ITSELF.","DEAD","NA",1,"N","Y"
NA,"HARBOR SEAL","OREGON - WASHINGTON COAST",2019,5,20,"SHOOTING","PACIFIC","WA","DEAD","ANIMAL HAD EXCELLENT BODY CONDITION; SHE WAS PREGNANT WITH A FULL-TERM FETUS; PELLET HOLES IN SKULL; HEMORRHAGE ALONG BODY; INTESTINES WERE TIGHTLY TWISTED; TEAR IN UTERUS; FETUS WAS HEAD-DOWN AT BIRTH CANAL.","DEAD","NA",1,"N","Y"
NA,"HARBOR SEAL","CALIFORNIA",2019,5,21,"VESSEL STRIKE","MARIN","CA","DEAD","MILDLY UNDERWEIGHT, SEVERE WOUNDS TO CAUDAL LEFT SIDE OF THE BODY, BONE EXPOSURE. GROSS APPEARANCE AND REGULARITY OF THE WOUNDS SUGGESTIVE OF BOAT STRIKE.","DEAD","NA",1,"N","Y"
NA,"HARBOR SEAL","CALIFORNIA",2019,6,11,"HARASSMENT","MONTEREY","CA","SI","PEOPLE TAKING PHOTOS TOO CLOSELY CAUSING ANIMAL TO CRAWL AWAY FROM THEM. NO ADULT HARBOR SEALS PRESENT DURING ENTIRE OBSERVATION TIME. ABSCESS AND MILDLY UNDERWEIGHT. MATERNAL SEPARATION.","SI","P14",1,"N","Y"
NA,"HARBOR SEAL","SOUTHERN PUGET SOUND",2019,6,29,"VEHICLE COLLISION","MASON","WA","DEAD","ORIGINALLY LIVE ON 29-JUN AND BEING ATTENDED BY MOM IN THE EVENINGS (MARINA STAFF SAW INTERACTIONS FROM OFFICE WINDOWS). FOUND DEAD ON THE BOAT RAMP ON THE MONRING OF 03-JUL-19.. . . RUN OVER BY VEHICLE OVERNIGHT ON THE BOAT RAMP.","DEAD","NA",1,"N","Y"
