"Outcome","Species","Stock.or.Area","Year","Month","Day","Interaction.Type","County.Locale","STATE","Initial.Injury.Assessment","Comments","Final.Injury.Assessment","SI.Criteria.Supporting.Assessment","MSI.Value","COUNT.AGAINST.LOF","COUNT.AGAINST.PBR"
NA,"GUADALUPE FUR SEAL","MEXICO",2019,6,8,"UNIDENTIFIED FISHERY INTERACTION","SONOMA","CA","SI","ANIMAL WAS ON AN OFFSHORE ROCK, WITH AN ENTANGLEMENT AROUND THE NECK THAT WAS SNAGGED ON THE ROCK. AN ATTEMPT TO RESCUE WAS MADE BY TMMC, BUT THE CONDITIONS WERE NOT FAVORABLE OR SAFE. ANIMAL WAS NOT FOUND THE NEXT DAY AND DID NOT STRAND IN THE WEEKS FOLLOWING THIS OBSERVATION.","SI","P7A",1,"Y","Y"
NA,"GUADALUPE FUR SEAL","MEXICO",2019,6,9,"UNIDENTIFIED FISHERY INTERACTION","GRAYS HARBOR","WA","DEAD","CARCASS WITH GOOSENECK BARNACLES  ON BOTH HIND FLIPPERS AND ON BASE OF TAIL ON LEFT SIDE. HEAD IS SMASHED; MULTIPLE BREAKS ON SKULL AND AROUND ROSTRUM. LOWER JAW FRACTURED IN MIDDLE. LEFT FORE FLIPPER FINGER DIGITS DISLOCATED; POSSIBLE BREAK ON RIGHT DIGITS. EVIDENCE OF THE MULTIPLE FRACTURES OF THE SKULL NOSE AND JAW NOTED ON GROSS EXAM AND THE FINDING OF ACUTE HEMORRHAGE, SKELETAL MUSCLE AND WELL AS ACUTE EDEMA, LUNG ARE CONSISTENT WITH ACUTE TRAUMA ANTEMORTEM. SUGGESTIVE OF FOCAL BLUNT FORCE TRAUMA AND DROWNING. POSSIBLY DUE TO CLUBBING OR ENTANGLEMENT.","DEAD","NA",1,"Y","Y"
NA,"GUADALUPE FUR SEAL","MEXICO",2019,6,12,"GILLNET FISHERY","SANTA BARBARA","CA","DEAD","ENTIRE BODY ENTANGLED IN ""GILL FISHING LINE.""","DEAD","NA",1,"Y","Y"
NA,"GUADALUPE FUR SEAL","MEXICO",2019,6,13,"UNIDENTIFIED FISHERY INTERACTION","GRAYS HARBOR","WA","DEAD","BASED ON THE GROSS FINDINGS OF THE CIRCULINEAR HEMORRHAGE ON BOTH THE ANKLES AND RADIUS AND ULNAS AND EDEMA AND HEMORRHAGE ON THE CHEST THAT APPEAR TO SQUEEZED OBLONG WITH HEMORRHAGE AREA OF THE LUNGS AND TORN LIVER. THE HISTO CONFIRMS TRAUMA AND POSSIBLY DROWNING LEFT SIDE CHEST REDDENED EDEMA. THIS AREA CORRESPONDS WITH DARK RED AREA IN LUNG APPEARS TO BE POSSIBLY FROM BEING CONSTRICTED CIRCALUNAR REDDISH TISSUE ABOVE ANKLE JOINT.","DEAD","NA",1,"Y","Y"
NA,"GUADALUPE FUR SEAL","MEXICO",2019,6,15,"UNIDENTIFIED FISHERY INTERACTION","MARIN","CA","SI","EMACIATED ANIMAL ENTANGLED WITH SEVERE CHRONIC LACERATION. ENTANGLEMENT NETTING CAUGHT THROUGH MOUTH AND ACROSS MUZZLE, AS WELL AS NECK. BONE EXPOSURE, ULCERATION, AND INFECTION APPARENT. NOT CLEAR FROM NARRATIVE WHETHER MATERIAL WAS TRAWL OR GILLNET GEAR.","SI","P8A",1,"Y","Y"
NA,"GUADALUPE FUR SEAL","MEXICO",2019,6,16,"UNIDENTIFIED FISHERY INTERACTION","SAN FRANCISCO","CA","SI","EMACIATED ANIMAL ENTANGLED WITH A NET AROUND ITS NECK. THE CALLER AND HER FRIENDS REMOVED THE NET WITH A KNIFE EXPOSING A DEEP WOUND ON THE ANIMAL'S NECK. THERE WERE A NUMBER OF PEOPLE AROUND THE ANIMAL IN CLOSE CONTACT AND PETTING ANIMAL. POSSIBLE TREMORS ON BEACH. LITTLE REACTION TO HUMAN ENCROACHMENT. UNRESPONSIVE BUT BREATHING DURING RESPONSE.","SI","P7B",1,"Y","Y"
NA,"GUADALUPE FUR SEAL","MEXICO",2019,6,18,"UNIDENTIFIED FISHERY INTERACTION","GRAYS HARBOR","WA","DEAD","BASED ON THE FINDING ON GROSS NECROPSY AND THE SUPPORTING DIAGNOSTIC ON HISTOPATH OF ACUTE TRAUMA AND STRUGGLE AND THE CIRCULINEAR HEMORRHAGE AROUND FORE FLIPPER AND ANKLES SUPPORTS SUSPECTED ENTANGLEMENT.","DEAD","NA",1,"Y","Y"
NA,"GUADALUPE FUR SEAL","MEXICO",2019,6,22,"UNIDENTIFIED FISHERY INTERACTION","SANTA CRUZ","CA","SI","EMACIATED ANIMAL WITH DEEP LACERATION WITH POCKETS OF PUS FROM A PREVIOUS ENTANGLEMENT AROUND NECK AND FACE.","SI","P8A",1,"Y","Y"
NA,"GUADALUPE FUR SEAL","MEXICO",2019,7,4,"UNIDENTIFIED FISHERY INTERACTION","GRAYS HARBOR","WA","DEAD","LINEAR ABRASION ON BOTH EYES; REDDENING EDEMA BEHIND BOTH EYES, SMALL FOCAL HEMORRHAGE LEFT FORE FLIPPER. TONGUE TIP AND BACK OF TONGUE REDDENED. REDDENING LIP AT BACK GAPE. FRONT UPPER LIPS ""SWOLLEN/ EDEMATOUS. ONE INCISOR ON LOWER JAW NOT ALIGNED WITH OTHER. HISTOPATHOLOGY SUPPORTS DROWNING DUE TO ENTANGLEMENT ALTHOUGH BASED ON HISTO ANIMAL ALSO WAS SEPTIC AS WELL.","DEAD","NA",1,"Y","Y"
NA,"GUADALUPE FUR SEAL","MEXICO",2019,7,7,"UNIDENTIFIED FISHERY INTERACTION","GRAYS HARBOR","WA","DEAD","PETECHIAE AROUND STERNUM, CIRCULINEAR HEMORRHAGE AROUND ANKLE, LINEAR AND CIRCULINEAR HEMORRHAGE AROUND FOREFLIPPERS, HEMORRHAGE AROUND RIGHT EYE THAT CONTINUES DOWN TO LOWER JAW. BRAIN-PALE, RIGHT FRONTAL LOBE LARGE ~4X4 CM HEMATOMA ASSOCIATED WITH HEMORRHAGE OUTSIDE BRAIN, LUNG- AERATED, MOTTLED LIGHT PINK/DARK, DARKENED PORTION DOESN'T FLOAT AS WELL IN FORMALIN. HISTOLOGIC FINDINGS CORROBORATE THE CLINICAL OBSERVATIONS. THE ACUTE HEMORRHAGE IN MULTIPLE TISSUES IS CONSISTENT WITH ACUTE ANTEMORTEM TRAUMA.PULMONARY LESIONS SUGGEST THE ANIMAL DROWNED AND PROBABLY ENTANGLEMENT","DEAD","NA",1,"Y","Y"
NA,"GUADALUPE FUR SEAL","MEXICO",2019,7,8,"UNIDENTIFIED FISHERY INTERACTION","GRAYS HARBOR","WA","DEAD","NO LACERATIONS OR INJURIES, JUST LIGHT IMPRESSIONS AROUND NECK. RECOVERED DEAD ON BEACH WITH MULTIFILAMENT NET AROUND NECK. HISTOPATH CONFIRMED ACUTE TRAUMA AND THAT THE ANIMAL DROWNED. COMMENTS: NET APPEARED TO BE CUT AROUND NECK. 5 LOOPS AROUND NECK.","DEAD","NA",1,"Y","Y"
NA,"GUADALUPE FUR SEAL","MEXICO",2019,7,8,"UNIDENTIFIED FISHERY INTERACTION","GRAYS HARBOR","WA","DEAD","EMACIATED ANIMAL FOUND DEAD. FAINT CIRCULINEAR HEMORRHAGE AROUND HINDFLIPPERS. FOREFLIPPERS HEAVILY SCAVENGED WITH SIGNS OF HEMORRHAGE. NASAL BONE APPEARS SOMEWHAT BROKEN. LARGE BLOOD CLOTS IN THE SKULL CAVITY (3 CC). PENETRATING HOLE IN ROOF OF MOUTH. HISTOLOGIC FINDINGS CORROBORATE THE CLINICAL OBSERVATIONS. THIS ANIMAL WAS EMACIATED AND EXPERIENCED AN EPISODE OF ACUTE TRAUMA AND PROBABLY DROWNING PROBABLE ENTANGLEMENT POSSIBLE GAFFED/ CLUBBED.","DEAD","NA",1,"Y","Y"
NA,"GUADALUPE FUR SEAL","MEXICO",2020,1,27,"UNIDENTIFIED FISHERY INTERACTION","PACIFIC","WA","SI","CITIZENS REMOVED NET AND NECK BAND FROM AN ALERT ANIMAL THAT LEFT THE AREA.","NSI","P7B",0,"Y","N"
NA,"GUADALUPE FUR SEAL","MEXICO",2020,4,18,"UNIDENTIFIED FISHERY INTERACTION","SANTA CRUZ","CA","DEAD","CARCASS FOUND WITH NET AROUND BODY. SKELETON AT CAL ACADEMY OF SCIENCES.","DEAD","NA",1,"Y","Y"
NA,"GUADALUPE FUR SEAL","MEXICO",2020,6,1,"MARINE DEBRIS","HUMBOLDT","CA","SI","TWINE ENTANGLEMENT AROUND NECK. CUT THROUGH SKIN FROM APPROX. 10 0'CLOCK AROUND TO 5 0'CLOCK BUT NOT INTO FLESH. SERIOUS INJURY DUE TO POTENTIAL OF MATERIAL TO BECOME CONSTRICTING OR CREATE DRAG.","SI","P8A",1,"N","Y"
NA,"GUADALUPE FUR SEAL","MEXICO",2020,6,2,"SHOOTING","SAN FRANCISCO","CA","DEAD","SKULL DAMAGED FROM BUCKSHOT. ONE PIECE OF BUCKSHOT RECOVERED AND ARCHIVED WITH THE SPECIMEN. UPDATE: TWO OTHER PIECES OF BUCKSHOT WERE RECOVERED DURING BRAIN REMOVAL WHILE PROCESSING. MODERATE DECOMPOSITION.","DEAD","NA",1,"N","Y"
NA,"GUADALUPE FUR SEAL","MEXICO",2020,6,6,"SHOOTING","SAN MATEO","CA","DEAD","A MINIMUM OF THREE PIECES OF BUCKSHOT WERE RECOVERED FROM THE CARCASS DURING PREPARATION. ONE NEAR THE HEART, THE OTHER MIXED IN THE ORGANS AS THEY WERE BEING REMOVED, ONE IN THE RIGHT ULNAR BONE.","DEAD","NA",1,"N","Y"
NA,"GUADALUPE FUR SEAL","MEXICO",2020,6,9,"MARINE DEBRIS","DEL NORTE","CA","SI","MALNOURISHED ANIMAL WITH ENTANGLEMENT OF UNKNOWN MATERIAL. NO FURTHER DETAILS.","SI","P1",1,"N","Y"
NA,"GUADALUPE FUR SEAL","MEXICO",2020,6,20,"UNIDENTIFIED FISHERY INTERACTION","SAN LUIS OBISPO","CA","SI","LARGE AMOUNT OF GREEN NYLON NETTING AROUND LOWER NECK/SHOULDERS CUTTING INTO SKIN DORSALLY, MODERATELY UNDERWEIGHT.","SI","P8A",1,"Y","Y"
NA,"GUADALUPE FUR SEAL","MEXICO",2020,6,22,"UNIDENTIFIED FISHERY INTERACTION","OFFSHORE","CA","SI","CAPTAIN DETECTED ANIMAL BADLY ENTANGLED IN NET. CREW ABLE TO SECURE ANIMAL IN DIPNET AND BRING ONBOARD VESSEL, MANUALLY RESTRAIN ANIMAL, AND CUT THE ANIMAL FREE OF NETTING. ANIMAL LOWERED BACK INTO THE WATER USING DIPNET AND OBSERVED SWIMMING AWAY. PHOTOS PROVIDED BY CAPTAIN SHOW ANIMAL IN REASONABLE BODY CONDITION WITH GREEN NYLON NETTING AROUND NECK. NO LACERATIONS SEEN AFTER NET WAS REMOVED. NET MATERIAL RETAINED BY TMMC.","NSI","P7B",0,"Y","N"
NA,"GUADALUPE FUR SEAL","MEXICO",2020,10,12,"UNIDENTIFIED FISHERY INTERACTION","TILLAMOOK","OR","SI","WAS FOUND BY PASSERS-BY ON REMOTE BEACH; WAS DISENTANGLED BY A STATE PARKS RANGER (CAPE LOOKOUT UNIT MANAGER KIRK BARHAM) AND IMMEDIATELY RELEASED ON SITE. THE ANIMAL DID NOT APPEAR TO HAVE ANY OBVIOUS INJURIES AND APPEARED VERY ALERT AND RESPONSIVE; SWAM ALIVE","NSI","P7B",0,"Y","N"
NA,"GUADALUPE FUR SEAL","MEXICO",2020,10,31,"HAWAII LONGLINE SHALLOW SET FISHERY","OFFSHORE","CA","SI","HOOKED IN MOUTH (LOWER JAW) BY 18/0 OFFSET ROUND OR FLAT CIRCLE HOOK (5MM DIAMETER). ANIMAL WAS STRUGGLING DURING ATTEMPTED DEHOOKING (UNSUCCESSFUL) AND PRESUMED CUTTING OF LINE: HOOK AND 10CM MONOFILAMENT LEADER LEFT ON ANIMAL. OBSERVER PROGRAM.","SI","P5A",1,"Y","Y"
NA,"GUADALUPE FUR SEAL","MEXICO",2020,11,1,"HAWAII LONGLINE SHALLOW SET FISHERY","OFFSHORE","CA","SI","HOOKED IN MOUTH (SEEMINGLY UPPER RIGHT JAW) BY 18/0 OFFSET ROUND OR FLAT CIRCLE HOOK (5.0MM DIAMETER). ANIMAL WAS STRUGGLING AS IT WAS PULLED TOWARD THE VESSEL UNTIL THE LINE WAS CUT: HOOK, 8M MONOFILAMENT LEADER, AND LIGHTSTICK LEFT ON ANIMAL. OBSERVER PROGRAM.","SI","P5A, P6",1,"Y","Y"
NA,"GUADALUPE FUR SEAL","MEXICO",2020,11,2,"HAWAII LONGLINE SHALLOW SET FISHERY","OFFSHORE","CA","NSI","HOOKED IN LEFT PECTORAL FLIPPER BY 18/0 OFFSET FLAT CIRCLE HOOK (5.0MM DIAMETER). ANIMAL WAS STRUGGLING AS IT WAS BROUGHT ALONG VESSEL, WHERE AFTER SEVERAL ATTEMPTS, IT WAS SUCCESSFULLY DEHOOKED: NO GEAR LEFT ON ANIMAL. SOME BLEEDING OBSERVED, ESPECIALLY AFTER DEHOOKING. OBSERVER PROGRAM.","NSI","P5C",0,"N","N"
NA,"GUADALUPE FUR SEAL","MEXICO",2020,11,3,"HAWAII LONGLINE SHALLOW SET FISHERY","OFFSHORE","CA","NSI","HOOKED IN MOUTH (SEEMINGLY LOWER LEFT JAW) BY 18/0 OFFSET FLAT CIRCLE HOOK (5.0MM DIAMETER). ANIMAL WAS STRUGGLING AS IT WAS BROUGHT ALONG VESSEL, WHERE IT WAS SUCCESSFULLY DEHOOKED: NO GEAR LEFT ON ANIMAL. OBSERVER PROGRAM.","NSI","P5C",0,"N","N"
NA,"GUADALUPE FUR SEAL","MEXICO",2020,11,3,"HAWAII LONGLINE SHALLOW SET FISHERY","OFFSHORE","CA","NSI","HOOKED IN RIGHT PECTORAL FLIPPER BY 18/0 OFFSET ROUND CIRCLE HOOK (5.0MM DIAMETER). AS CREW WAS PULLING THE ANIMAL TOWARD THE VESSEL, IT CAME FREE OF THE GEAR: NO GEAR LEFT ON ANIMAL. OBSERVER PROGRAM.","NSI","P5C",0,"N","N"
NA,"GUADALUPE FUR SEAL","MEXICO",2020,12,5,"HAWAII LONGLINE SHALLOW SET FISHERY","OFFSHORE","CA","NSI","HOOKED IN MOUTH (CENTER LOWER JAW) BY 18/0 OFFSET FLAT CIRCLE HOOK (5.0MM DIAMETER). ANIMAL WAS STRUGGLING AS IT WAS BROUGHT ALONG VESSEL, WHERE IT WAS SUCCESSFULLY DEHOOKED: NO GEAR LEFT ON ANIMAL. OBSERVER PROGRAM.","NSI","P5C",0,"N","N"
NA,"GUADALUPE FUR SEAL","MEXICO",2020,12,5,"HAWAII LONGLINE SHALLOW SET FISHERY","OFFSHORE","CA","NSI","HOOKED IN MOUTH (PART NOT SPECIFIED) BY 18/0 OFFSET ROUND CIRCLE HOOK (5.0MM DIAMETER). SOON AFTER THE ANIMAL WAS OBSERVED, IT CAME FREE OF THE GEAR: NO GEAR LEFT ON ANIMAL. OBSERVER PROGRAM.","NSI","P5C",0,"N","N"
NA,"GUADALUPE FUR SEAL","MEXICO",2021,2,4,"UNIDENTIFIED NET FISHERY","GRAYS HARBOR","WA","SI","ANIMAL DISENTANGLED FROM BLACK MULTIFILAMENT NETTING ON BEACH LATER DIED.","DEAD","NA",1,"Y","Y"
NA,"GUADALUPE FUR SEAL","MEXICO",2021,2,16,"MARINE DEBRIS","HUMBOLDT","CA","SI","SYSTEMIC INFECTION RESULTING FROM ENTANGLEMENT LACERATION THAT LIKELY CAUSED PNEUMONIA. MATERIAL MAY BE RIBBON FROM BALLOONS. ANIMAL EUTHANIZED","DEAD","NA",1,"N","Y"
NA,"GUADALUPE FUR SEAL","MEXICO",2021,5,29,"MARINE DEBRIS","SANTA CRUZ","CA","SI","LETHARGIC, EMACIATED, ENTANGLEMENT (BALLOON STRING) AROUND SHOULDERS. WHITE STRING WITH RED BALLOON REMNANT WRAPPED AROUND THORAX AT SHOULDER JOINT CAUSED 3-4 CM LINEAR LACERATION ON EACH FORELIMB. EMACIATED ENTANGLEMENT GEAR RETAINED AND STORED AT TMMC.  DIFFUSE ATROPHY OF BLUBBER LAYER. MARKED SEROUS ATROPHY OF PERICARDIAL FAT. ANIMAL EUTHANIZED.","DEAD","NA",1,"N","Y"
NA,"GUADALUPE FUR SEAL","MEXICO",2021,6,5,"SHOOTING","PACIFIC","WA","DEAD","ANIMAL WAS EMACIATED; THERE WERE AREAS OF BRUISING/TRAUMA TO HEAD, NECK, AND PELVIS; A BULLET WAS FOUND IN EYE; THERE WAS BLOODY FLUID IN ABDOMEN; HISTOPATHOLOGY REVEALED A MARKED ATROPHY OF FAT SUPPORTING THE GROSS OBSERVATION OF EMACIATION; THERE WERE ALSO SIGNS OF ACUTE PULMONARY SHOCK POSSIBLY DUE TO DROWNING","DEAD","NA",1,"N","Y"
NA,"GUADALUPE FUR SEAL","MEXICO",2021,7,1,"UNIDENTIFIED NET FISHERY","CLATSOP","OR","SI","FUR SEAL CAME ASHORE ENTANGLED IN A BRIGHT GREEN MULTIFILAMENT FISHING NET ON 01 JULY; A RESIDENT WENT OUT TO THE BEACH TO ATTEMPT TO DISENTANGLE THE ANIMAL BUT INSTEAD SCARED IT BACK INTO THE WATER; THE ANIMAL CAME ASHORE AGAIN IN THE SAME AREA ON 03 JULY (45.82262, -123.96362) AND WAS CAPTURED BY SEASIDE AQUARIUM STAFF FOR DISENTANGLEMENT AND ASSESSMENT BY WORLD VETS THE SAME DAY; THE FUR SEAL WAS TAKEN TO WORLD VETS FACILITY FOR STABILIZATION AND ADDITIONAL CARE; THE ANIMAL WAS THIN AND DEHYDRATED BUT ALERT AND HAD NO OBVIOUS EXTERNAL WOUNDS; THE ENTANGLEMENT WAS SEVERE AND COMPLEX, WITH SEVERAL LINES OF NET TIGHTLY RUNNING THROUGH THE MOUTH FROM ONE SIDE TO THE OTHER AND NETTING AROUND NECK AND BODY; THE FUR SEAL WAS TRANSPORTED TO THE MARINE MAMMAL CENTER ON 05 JULY FOR CONTINUED CARE. OUTCOME UNKNOWN.","SI","P8A",1,"Y","Y"
NA,"GUADALUPE FUR SEAL","MEXICO",2021,7,6,"GILLNET FISHERY","MARIN","CA","DEAD","IMPRESSIONS IN FUR AROUND THE LEFT SIDE OF THE SKULL THAT ALIGN WITH LINEAR OPENINGS IN THE DEGRADED TISSUE OF THE RIGHT SIDE OF THE HEAD. NECROTIC AND GELATINOUS TISSUE UNDER ONE IMPRESSION IN THE NECK/SHOULDER AREA. CARCASS WITH OPENINGS AROUND THE HEAD AND NECK THAT ARE NOT TYPICALLY STARTING POINTS FOR SCAVENGING. LINEAR CUTS AND IMPRESSIONS IN THE FUR AROUND THE HEAD AND NECK SUGGEST PREVIOUS ENTANGLEMENT IN NETTING, WHICH WAS NO LONGER PRESENT.","DEAD","NA",1,"Y","Y"
NA,"HARBOR PORPOISE","NORTHERN OREGON - WASHINGTON COAST",2017,3,1,"UNIDENTIFIED FISHERY INTERACTION","CLATSOP","OR","DEAD","PARTS MISSING AND APPEARED CUT OFF (DORSAL FIN, FLIPPERS); MASSIVE HEMORRHAGE; DEEP PUNCTURES ON BODY; BROKEN RIBS; BLOODY FLUID IN THORACIC AND ABDOMINAL CAVITIES.","DEAD","NA",1,"Y","Y"
NA,"HARBOR PORPOISE","NORTHERN OREGON - WASHINGTON COAST",2017,4,28,"UNIDENTIFIED FISHERY INTERACTION","PACIFIC","WA","DEAD","FOAM IN LUNGS; HEAVY HEMORRHAGE; BLOODY FLUID IN THORACIC CAVITY; TEETH MISSING; LARGE FISH IN THROAT AS WELL AS ONE IN STOMACH; POSSIBLE ASPHYXIATION AS WELL AS FISHERIES INTERACTION.","DEAD","NA",1,"Y","Y"
NA,"HARBOR PORPOISE","NORTHERN OREGON - WASHINGTON COAST",2017,4,29,"UNIDENTIFIED FISHERY INTERACTION","PACIFIC","WA","DEAD","HEAVY HEMORRHAGE; BROKEN JAW; LINE MARKS ON STOCK/TAIL; THE ANIMAL HAD GOOD BODY CONDITION.","DEAD","NA",1,"Y","Y"
NA,"HARBOR PORPOISE","NORTHERN OREGON - WASHINGTON COAST",2017,5,3,"UNIDENTIFIED FISHERY INTERACTION","PACIFIC","WA","DEAD","HEAVY TRAUMA/HEMORRHAGE AROUND HEAD AND THORAX; CUTS ON BODY; THE PORPOISE HAD EXCELLENT BODY CONDITION.","DEAD","NA",1,"Y","Y"
NA,"HARBOR PORPOISE","NORTHERN OREGON - WASHINGTON COAST",2017,5,4,"UNIDENTIFIED FISHERY INTERACTION","PACIFIC","WA","DEAD","FLUKE CUT OFF; TEETH MISSING; LINEAR MARKS FROM THORAX TO HEAD; HEMORRHAGE; FOAM IN TRACHEA; FETUS HAD SUBSTANTIAL HEMORRHAGE AND BLOODY FLUID IN THORAX AND ABDOMINAL CAVITIES; GOOD BODY CONDITION.","DEAD","NA",1,"Y","Y"
NA,"HARBOR PORPOISE","NORTHERN OREGON - WASHINGTON COAST",2017,5,18,"UNIDENTIFIED FISHERY INTERACTION","PACIFIC","WA","DEAD","SUSPICIOUS, DEEP 3.5 CM DIA. HOLE IN PEDUNCLE (FROM GAFF?); FLUKES COMPLETELY GONE; DAMAGE/INDENTATIONS IN BONE ALONG JAW EDGES; HEMORRHAGE IN JAW BONES; PORPOISE VERY DECOMPOSED AND SCAVENGED.","DEAD","NA",1,"Y","Y"
NA,"HARBOR PORPOISE","NORTHERN OREGON - WASHINGTON COAST",2017,5,22,"UNIDENTIFIED FISHERY INTERACTION","PACIFIC","WA","DEAD","LEFT FLUKE AND FLIPPER CUT OFF; HEMORRHAGE IN BODY; TOOTH INDENTATIONS FROM UPPER JAW ALONG GUMS IN LOWER JAW; THE PORPOISE HAD EXCELLENT BODY CONDITION.","DEAD","NA",1,"Y","Y"
NA,"HARBOR PORPOISE","NORTHERN OREGON - WASHINGTON COAST",2017,6,9,"UNIDENTIFIED FISHERY INTERACTION","PACIFIC","WA","DEAD","HEMORRHAGE, HEMATOMAS, LINE MARKS, SLASHES, AND TOOTH DAMAGE","DEAD","NA",1,"Y","Y"
NA,"HARBOR PORPOISE","WASHINGTON INLAND WATERS",2017,8,30,"UNIDENTIFIED FISHERY INTERACTION","PIERCE","WA","DEAD","LINEAR LACERATION AROUND TOP OF JAW AND MATCHING LACERATION RIGHT SIDE LOWER JAW. LINEAR LACERATION ON BOTH PECTORAL FINS AS WELL AS LACERATION FLUKE AND ONE AT BASE OF DORSAL FIN.","DEAD","NA",1,"Y","Y"
NA,"HARBOR PORPOISE","WASHINGTON INLAND WATERS",2017,10,28,"GILLNET FISHERY","KITSAP","WA","DEAD","LINEAR LACERATIONS AND IMPRESSION AROUND HEAD THROUGH UPPER JAW AT GAPE AND AROUND RIGHT PECTORAL FIN.","DEAD","NA",1,"Y","Y"
NA,"HARBOR PORPOISE","WASHINGTON INLAND WATERS",2017,10,30,"GILLNET FISHERY","KING","WA","DEAD","MONOFILAMENT LINE MARKINGS ON ROSTRUM, LINE WRAPS AROUND RIGHT PECTORAL FLIPPER AND DORSAL FIN (CUT INTO MID-TRAILING EDGE OF DORSAL FIN APPROX 1.5 INCHES LONG, PARALLEL TO BODY, WITH CORRESPONDING WRAP MARK ON LEADING EDGE OF FIN). LINE WRAP IMPRESSIONS ON BOTH SIDES OF FLUKE WITH ABRASIONS ALONG TRAILING EDGES.","DEAD","NA",1,"Y","Y"
NA,"HARBOR PORPOISE","SAN FRANCISCO - RUSSIAN RIVER",2018,4,11,"GILLNET FISHERY","ALAMEDA","CA","DEAD","MANDIBLE HAD BEEN ENTANGLED BY AN UNKNOWN OBJECT. THE OBJECT WAS ABSENT AT THE TIME OF EXAMINATION, BUT THE ENTANGLEMENT CAUSED SEVERE DAMAGE, INCLUDING THE LOSS OF SEVERAL TEETH AND A FRACTURE OF THE RIGHT HEMI MANDIBLE.","DEAD","NA",1,"Y","Y"
NA,"HARBOR PORPOISE","NORTHERN OREGON - WASHINGTON COAST",2018,5,14,"GILLNET FISHERY","CLATSOP","OR","DEAD","THE PORPOISE HAD GOOD EXTERNAL BODY CONDITION AND HAD NUMEROUS MARKS ON BODY SUGGESTING FISHERY INTERACTION AND HEMORRHAGING ON BODY. FOAM IN LUNGS.","DEAD","NA",1,"Y","Y"
NA,"HARBOR PORPOISE","NORTHERN OREGON - WASHINGTON COAST",2018,7,24,"GILLNET FISHERY","CLATSOP","OR","DEAD","DEEP GASHES AND PUNCTURE WOUNDS. ANIMAL HAD ROPE MARKS AND CUTS ON TAIL STOCK AND HEMORRHAGE FROM HEAD TO ABDOMEN ON RIGHT SIDE.","DEAD","NA",1,"Y","Y"
NA,"HARBOR PORPOISE","NORTHERN OREGON - WASHINGTON COAST",2018,8,6,"GILLNET FISHERY","PACIFIC","WA","DEAD","TAIL STOCK CUT OFF; HEMORRHAGE THROUGHOUT ANIMAL OTHERWISE THE PORPOISE HAD GOOD BODY CONDITION.","DEAD","NA",1,"Y","Y"
NA,"HARBOR PORPOISE","WASHINGTON INLAND WATERS",2018,10,21,"GILLNET FISHERY","KITSAP","WA","DEAD","EVIDENCE OF FISHERY ENTANGLEMENT. 15CM LACERATION PENETRATES FULL BLUBBER AND GOES INTO MUSCLE AND CAN FEEL RIBS BROKEN. MULTIPLE IMPRESSIONS AND LACERATION ACROSS ROSTRUM AND LOWER JAW; CRISS-CROSSES TO OTHER SIDE; ABRASIONS ON SNOUT; ~2CM SMALL CHUNK OUT OF THE LEFT FORE FLIPPER, LACERATION; IMPRESSIONS AROUND RIGHT FORE FLIPPER; IMPRESSION ON LEADING EDGE OF DORSAL FIN. EVIDENCE OF FISHERY ENTANGLEMENT: SEVERAL IMPRESSIONS AND LACERATIONS ON FIN, FLIPPERS, ROSTRUM, FLUKE. 15CM LACERATION ON RIGHT BODY CONSISTENT WITH SLICING.  ALL COMMERCIAL FISHING CLOSED IN THE AREA AROUND THE TIME OF STRANDING. HOWEVER, THERE WAS TRIBAL FISHING IN THE AREA DURING THAT TIME (7 DAYS/WEEK).","DEAD","NA",1,"Y","Y"
NA,"HARBOR PORPOISE","WASHINGTON INLAND WATERS",2018,10,24,"GILLNET FISHERY","KITSAP","WA","DEAD","LINEAR IMPRESSIONS ON DORSAL FIN, ROSTRUM, AND LOWER JAW. ACTIVE FISHING IN AREA. CARCASS CONDITION WAS ROBUST, IMPLYING ACUTE DEATH EVENT.","DEAD","NA",1,"Y","Y"
NA,"HARBOR PORPOISE","NORTHERN OREGON - WASHINGTON COAST",2019,3,22,"GILLNET FISHERY","PACIFIC","WA","DEAD","LOWER TEETH LOOSE AND MISSING; BLOODY FOAM IN TRACHEA; HEMORRHAGE BELOW TONGUE ON LOWER JAW; LINE MARKS ALONG DORSAL PEDUNCLE; SOME SKIN SCAVENGING ON HEAD AND BODY. EXCELLENT BODY CONDITION OTHERWISE. INJURIES CONSISTENT WITH DROWNING IN GILLNET.","DEAD","NA",1,"Y","Y"
